fp_ampl1;fp_ampl2;fp_ampl3;std_noise;CIRpower;RXPACC;fpindex;RX_power;FP_power;Pd;Pr;estimated_range;real_rng;label;location_from;location_to;msid;bias;rng_wo_bias;error;error_nobias;env;
511;903;893;20;159,9678918;101;743;-88,611;-99,098;10,487;1,118348738;7,87;6,881;1;esl;hw;480;0,010327967;7,859672033;0,978672033;0,989;eslhw;
2707;2630;1607;20;756,0191934;101;744;-81,866;-89,566;7,7;1,094056141;4,263;4,464;1;til;hw;486;-0,039135303;4,302135303;-0,161864697;-0,201;tilhw;
1215;2786;2964;20;749,9508838;101;747;-81,901;-89,268;7,367;1,089950062;4,258;4,464;1;til;hw;486;-0,039228409;4,297228409;-0,166771591;-0,206;tilhw;
1468;2923;2903;24;744,1025987;101;751;-81,935;-89,01;7,075;1,086348935;4,25;4,464;1;til;hw;486;-0,039377561;4,289377561;-0,174622439;-0,214;tilhw;
1209;2762;3050;24;770,9617314;101;745;-81,781;-89,179;7,398;1,09046111;4,25;4,464;1;til;hw;486;-0,039377561;4,289377561;-0,174622439;-0,214;tilhw;
1891;3093;2398;20;748,0537791;101;749;-81,912;-89,063;7,151;1,087301006;4,254;4,464;1;til;hw;486;-0,039302957;4,293302957;-0,170697043;-0,21;tilhw;
1924;3139;2677;24;784,0302536;101;747;-81,708;-88,662;6,954;1,085107945;4,24;4,464;1;til;hw;486;-0,039564317;4,279564317;-0,184435683;-0,224;tilhw;
2235;3002;2114;20;749,9508838;101;750;-81,901;-89,16;7,259;1,088631396;4,251;4,464;1;til;hw;486;-0,039358905;4,290358905;-0,173641095;-0,213;tilhw;
2531;3029;2018;20;770,0746396;101;749;-81,786;-88,892;7,106;1,086885286;4,264;4,464;1;til;hw;486;-0,039116692;4,303116692;-0,160883308;-0,2;tilhw;
2138;3260;2872;24;760,0336508;101;750;-81,843;-88,125;6,282;1,076756717;4,241;4,464;1;til;hw;486;-0,039545626;4,280545626;-0,183454374;-0,223;tilhw;
2479;3086;2069;20;716,0326423;101;750;-82,102;-88,827;6,725;1,081910307;4,238;4,464;1;til;hw;486;-0,039601711;4,277601711;-0,186398289;-0,226;tilhw;
1835;3084;2807;28;756,0191934;101;747;-81,866;-88,654;6,788;1,082915985;4,261;4,464;1;til;hw;486;-0,039172535;4,300172535;-0,163827465;-0,203;tilhw;
2982;3067;1841;24;713,0710769;101;743;-82,12;-88,464;6,344;1,077252801;4,254;4,464;1;til;hw;486;-0,039302957;4,293302957;-0,170697043;-0,21;tilhw;
2677;3201;2085;24;734,0621329;101;743;-81,994;-88,449;6,455;1,078725273;4,24;4,464;1;til;hw;486;-0,039564317;4,279564317;-0,184435683;-0,224;tilhw;
2052;3121;2536;24;721,9927246;101;748;-82,066;-88,733;6,667;1,08123949;4,251;4,464;1;til;hw;486;-0,039358905;4,290358905;-0,173641095;-0,213;tilhw;
1441;2916;2887;20;715,0440897;101;747;-82,108;-89,058;6,95;1,084644614;4,251;4,464;1;til;hw;486;-0,039358905;4,290358905;-0,173641095;-0,213;tilhw;
2596;3232;2299;20;747,0210182;101;745;-81,918;-88,31;6,392;1,078029249;4,241;4,464;1;til;hw;486;-0,039545626;4,280545626;-0,183454374;-0,223;tilhw;
1909;3252;2784;28;761,0844018;101;751;-81,837;-88,408;6,571;1,080293755;4,263;4,464;1;til;hw;486;-0,039135303;4,302135303;-0,161864697;-0,201;tilhw;
2570;2848;2079;20;741,0249339;101;746;-81,953;-89,03;7,077;1,086354374;4,263;4,464;1;til;hw;486;-0,039135303;4,302135303;-0,161864697;-0,201;tilhw;
1492;2927;3185;24;745,9896831;101;751;-81,924;-88,617;6,693;1,081697671;4,258;4,464;1;til;hw;486;-0,039228409;4,297228409;-0,166771591;-0,206;tilhw;
2528;3309;2423;24;769,0114768;101;745;-81,792;-88,169;6,377;1,07796606;4,263;4,464;1;til;hw;486;-0,039135303;4,302135303;-0,161864697;-0,201;tilhw;
1734;3160;2932;24;747,0210182;101;747;-81,918;-88,484;6,566;1,080153324;4,264;4,464;1;til;hw;486;-0,039116692;4,303116692;-0,160883308;-0,2;tilhw;
2589;2810;2091;20;731,0259962;101;744;-82,012;-89,045;7,033;1,085755743;4,264;4,464;1;til;hw;486;-0,039116692;4,303116692;-0,160883308;-0,2;tilhw;
2733;3015;1788;20;753,0656204;101;745;-81,883;-88,869;6,986;1,085316855;4,261;4,464;1;til;hw;486;-0,039172535;4,300172535;-0,163827465;-0,203;tilhw;
2331;3303;2677;24;748,0537791;101;743;-81,912;-88,113;6,201;1,075703194;4,238;4,464;1;til;hw;486;-0,039601711;4,277601711;-0,186398289;-0,226;tilhw;
2512;3213;2259;20;734,0621329;101;749;-81,994;-88,454;6,46;1,078786253;4,241;4,464;1;til;hw;486;-0,039545626;4,280545626;-0,183454374;-0,223;tilhw;
2192;3239;2630;24;757,0643944;101;748;-81,86;-88,36;6,5;1,07940386;4,238;4,464;1;til;hw;486;-0,039601711;4,277601711;-0,186398289;-0,226;tilhw;
2609;3334;2269;24;745,1313249;101;750;-81,929;-88,195;6,266;1,076480855;4,254;4,464;1;til;hw;486;-0,039302957;4,293302957;-0,170697043;-0,21;tilhw;
1536;2669;2844;20;689,0215755;101;746;-82,269;-89,378;7,109;1,08641165;4,238;4,464;1;til;hw;486;-0,039601711;4,277601711;-0,186398289;-0,226;tilhw;
4439;3902;3072;40;1154,071779;101;745;-80,029;-85,355;5,326;1,066550875;7,624;2,784;1;hw;hw;489;0,007824427;7,616175573;4,832175573;4,84;hwhw;
4406;3554;2485;44;1151,947857;101;751;-80,037;-86,003;5,966;1,074540525;7,706;2,784;1;hw;hw;489;0,008669748;7,697330252;4,913330252;4,922;hwhw;
4563;4661;3370;40;1150,092632;101;750;-80,044;-84,51;4,466;1,055794313;7,701;2,784;1;hw;hw;489;0,008618517;7,692381483;4,908381483;4,917;hwhw;
132;4570;4069;44;1153,009329;101;747;-80,033;-86,09;6,057;1,075681281;7,687;2,784;1;hw;hw;489;0,008474855;7,678525145;4,894525145;4,903;hwhw;
4733;3971;2590;44;1182,041764;101;751;-79,925;-85,306;5,381;1,067325618;7,676;2,784;1;hw;hw;489;0,008361755;7,667638245;4,883638245;4,892;hwhw;
4326;3995;3252;40;1130,141496;101;750;-80,12;-85,27;5,15;1,064278582;7,713;2,784;1;hw;hw;489;0,008741403;7,704258597;4,920258597;4,929;hwhw;
4154;4716;4076;44;1177,152749;101;748;-79,943;-84,336;4,393;1,054951653;7,688;2,784;1;hw;hw;489;0,008485127;7,679514873;4,895514873;4,904;hwhw;
4523;3573;2514;40;1142,17545;101;746;-80,074;-85,855;5,781;1,072195719;7,665;2,784;1;hw;hw;489;0,008248458;7,656751542;4,872751542;4,881;hwhw;
4107;4808;3807;44;1139,023859;101;746;-80,086;-84,464;4,378;1,054666234;7,687;2,784;1;hw;hw;489;0,008474855;7,678525145;4,894525145;4,903;hwhw;
4488;4293;3182;40;1135,096596;101;748;-80,101;-84,951;4,85;1,060548557;7,703;2,784;1;hw;hw;489;0,008639014;7,694360986;4,910360986;4,919;hwhw;
4479;4491;3594;48;1153,009329;101;747;-80,033;-84,571;4,538;1,056701611;7,687;2,784;1;hw;hw;489;0,008474855;7,678525145;4,894525145;4,903;hwhw;
4327;4096;3157;40;1147,976033;101;750;-80,052;-85,249;5,197;1,064920302;7,627;2,784;1;hw;hw;489;0,007855547;7,619144453;4,835144453;4,843;hwhw;
4721;4543;3115;36;1170,126517;101;751;-79,969;-84,614;4,645;1,058085008;7,646;2,784;1;hw;hw;489;0,008052298;7,637947702;4,853947702;4,862;hwhw;
3697;4553;3715;44;1204,017561;101;746;-79,845;-84,996;5,151;1,064512493;7,58;2,784;1;hw;hw;489;0,007366295;7,572633705;4,788633705;4,796;hwhw;
4275;3410;2318;40;1147,976033;101;747;-80,052;-86,351;6,299;1,078686354;7,703;2,784;1;hw;hw;489;0,008639014;7,694360986;4,910360986;4,919;hwhw;
4497;3924;3047;48;1147,183313;101;747;-80,055;-85,303;5,248;1,065554931;7,597;2,784;1;hw;hw;489;0,00754368;7,58945632;4,80545632;4,813;hwhw;
3926;4816;3957;40;1147,976033;101;748;-80,052;-84,481;4,429;1,055326538;7,6;2,784;1;hw;hw;489;0,007574933;7,592425067;4,808425067;4,816;hwhw;
4447;4627;3443;40;1125,985561;101;749;-80,136;-84,58;4,444;1,055455725;7,557;2,784;1;hw;hw;489;0,00712554;7,54987446;4,76587446;4,773;hwhw;
4314;4750;3614;44;1160,199894;101;746;-80,006;-84,483;4,477;1,055958303;7,604;2,784;1;hw;hw;489;0,007616582;7,596383418;4,812383418;4,82;hwhw;
4078;4650;3692;44;1118,234331;101;752;-80,166;-84,676;4,51;1,056258264;7,646;2,784;1;hw;hw;489;0,008052298;7,637947702;4,853947702;4,862;hwhw;
4173;4783;4118;48;1185,039486;101;749;-79,914;-84,248;4,334;1,054233301;7,68;2,784;1;hw;hw;489;0,008402905;7,671597095;4,887597095;4,896;hwhw;
4261;4624;3444;40;1107,982297;101;748;-80,206;-84,716;4,51;1,056230207;7,701;2,784;1;hw;hw;489;0,008618517;7,692381483;4,908381483;4,917;hwhw;
4313;4654;3601;36;1167,973048;101;752;-79,977;-84,564;4,587;1,057353989;7,687;2,784;1;hw;hw;489;0,008474855;7,678525145;4,894525145;4,903;hwhw;
3677;4663;4290;36;1101,115361;101;747;-80,233;-84,529;4,296;1,053544053;7,617;2,784;1;hw;hw;489;0,007751756;7,609248244;4,825248244;4,833;hwhw;
4376;4716;3470;36;1135,096596;101;751;-80,101;-84,548;4,447;1,055517409;7,63;2,784;1;hw;hw;489;0,007886653;7,622113347;4,838113347;4,846;hwhw;
3910;2433;1415;44;1174,174978;101;750;-79,954;-88,169;8,215;1,102746579;7,642;2,784;1;hw;hw;489;0,008010926;7,633989074;4,849989074;4,858;hwhw;
604;3223;3377;32;924,129473;101;748;-80,994;-88,371;7,377;1,091080821;4,064;3,441;1;wkst;hw;504;-0,042909534;4,106909534;0,665909534;0,623;wksthw;
2056;3463;2508;28;917,9791586;101;746;-81,023;-88,302;7,279;1,089838688;4,095;3,441;1;wkst;hw;504;-0,04231223;4,13731223;0,69631223;0,654;wksthw;
2791;2566;4109;24;889,0635827;101;745;-81,162;-86,876;5,714;1,070402405;4,091;3,441;1;wkst;hw;504;-0,042389105;4,133389105;0,692389105;0,65;wksthw;
1446;3599;3805;24;987,0356099;101;746;-80,708;-87,125;6,417;1,079508847;4,108;3,441;1;wkst;hw;504;-0,042062786;4,150062786;0,709062786;0,667;wksthw;
1643;4004;3513;20;853,1645885;101;750;-81,341;-86,902;5,561;1,068366506;4,091;3,441;1;wkst;hw;504;-0,042389105;4,133389105;0,692389105;0,65;wksthw;
756;4216;3351;24;871,0294145;101;748;-81,251;-87,117;5,866;1,072196035;4,064;3,441;1;wkst;hw;504;-0,042909534;4,106909534;0,665909534;0,623;wksthw;
1072;4158;3824;20;896,0511907;101;746;-81,128;-86,633;5,505;1,067855734;4,078;3,441;1;wkst;hw;504;-0,042639351;4,120639351;0,679639351;0,637;wksthw;
1502;3290;3083;24;807,110173;101;744;-81,582;-88,288;6,706;1,082199505;4,108;3,441;1;wkst;hw;504;-0,042062786;4,150062786;0,709062786;0,667;wksthw;
2859;2055;2867;20;757,0643944;101;746;-81,86;-88,684;6,824;1,083361837;4,128;3,441;1;wkst;hw;504;-0,04168022;4,16968022;0,72868022;0,687;wksthw;
1958;4240;3127;24;941,9607814;101;747;-80,911;-86,831;5,92;1,073166813;4,128;3,441;1;wkst;hw;504;-0,04168022;4,16968022;0,72868022;0,687;wksthw;
1677;4033;4353;20;926,0465568;101;750;-80,985;-86,025;5,04;1,062233747;4,163;3,441;1;wkst;hw;504;-0,041014192;4,204014192;0,763014192;0,722;wksthw;
1680;1865;2726;24;738,9802325;101;746;-81,965;-90,449;8,484;1,103507595;4,095;3,441;1;wkst;hw;504;-0,04231223;4,13731223;0,69631223;0,654;wksthw;
2004;4300;3219;24;872,0328016;101;750;-81,246;-86,658;5,412;1,06661251;4,078;3,441;1;wkst;hw;504;-0,042639351;4,120639351;0,679639351;0,637;wksthw;
1419;3367;3514;20;872,0328016;101;749;-81,246;-87,727;6,481;1,079770081;4,163;3,441;1;wkst;hw;504;-0,041014192;4,204014192;0,763014192;0,722;wksthw;
1809;3726;2547;28;827,0520097;101;744;-81,476;-88,089;6,613;1,081165006;4,108;3,441;1;wkst;hw;504;-0,042062786;4,150062786;0,709062786;0,667;wksthw;
1667;3313;2361;24;878,0774442;101;743;-81,216;-88,964;7,748;1,095399921;4,105;3,441;1;wkst;hw;504;-0,042120296;4,147120296;0,706120296;0,664;wksthw;
1072;2913;2733;24;843,9812945;101;748;-81,388;-89,495;8,107;1,099609279;4,133;3,441;1;wkst;hw;504;-0,041584803;4,174584803;0,733584803;0,692;wksthw;
1244;3087;2986;24;814,015775;101;744;-81,545;-88,817;7,272;1,089177755;4,105;3,441;1;wkst;hw;504;-0,042120296;4,147120296;0,706120296;0,664;wksthw;
3127;4616;3102;24;930,1068038;101;750;-80,966;-85,729;4,763;1,058827162;4,133;3,441;1;wkst;hw;504;-0,041584803;4,174584803;0,733584803;0,692;wksthw;
510;993;1214;20;482,0952154;101;750;-83,82;-97,48;13,66;1,162968265;9,719;9,459;1;wkst;hw;507;0,026412823;9,692587177;0,233587177;0,26;wksthw;
425;1066;1258;24;472,9691576;101;745;-83,903;-97,203;13,3;1,158516382;9,736;9,459;1;wkst;hw;507;0,026541194;9,709458806;0,250458806;0,277;wksthw;
354;952;1291;20;457,0174905;101;747;-84,052;-97,515;13,463;1,160174654;9,714;9,459;1;wkst;hw;507;0,026375007;9,687624993;0,228624993;0,255;wksthw;
527;1151;779;24;485,9961415;101;739;-83,785;-98,383;14,598;1,174231664;9,729;9,459;1;wkst;hw;507;0,026488374;9,702511626;0,243511626;0,27;wksthw;
309;942;1279;20;487,0043285;101;743;-83,776;-97,645;13,869;1,165548606;9,719;9,459;1;wkst;hw;507;0,026412823;9,692587177;0,233587177;0,26;wksthw;
327;1125;1295;24;464,0158561;101;743;-83,986;-96,984;12,998;1,154763889;9,718;9,459;1;wkst;hw;507;0,026405262;9,691594738;0,232594738;0,259;wksthw;
587;1247;857;20;491,9634306;101;743;-83,732;-97,62;13,888;1,165862514;9,734;9,459;1;wkst;hw;507;0,026526108;9,707473892;0,248473892;0,275;wksthw;
403;984;1241;24;464,0158561;101;743;-83,986;-97,56;13,574;1,161622175;9,713;9,459;1;wkst;hw;507;0,02636744;9,68663256;0,22763256;0,254;wksthw;
731;1229;706;24;491,9634306;101;742;-83,732;-97,772;14,04;1,167677829;9,725;9,459;1;wkst;hw;507;0,026458167;9,698541833;0,239541833;0,266;wksthw;
621;726;1191;24;474,0594641;101;745;-83,893;-98,15;14,257;1,169942665;9,713;9,459;1;wkst;hw;507;0,02636744;9,68663256;0,22763256;0,254;wksthw;
457;1213;979;24;484,9900416;101;746;-83,794;-97,612;13,818;1,164904408;9,725;9,459;1;wkst;hw;507;0,026458167;9,698541833;0,239541833;0,266;wksthw;
471;896;1295;20;466,0503316;101;740;-83,967;-97,51;13,543;1,161289554;9,743;9,459;1;wkst;hw;507;0,026593961;9,716406039;0,257406039;0,284;wksthw;
389;1010;1106;24;498,0039888;101;748;-83,679;-98,033;14,354;1,171536467;9,729;9,459;1;wkst;hw;507;0,026488374;9,702511626;0,243511626;0,27;wksthw;
371;935;1332;24;459,97351;101;739;-84,024;-97,376;13,352;1,158906979;9,725;9,459;1;wkst;hw;507;0,026458167;9,698541833;0,239541833;0,266;wksthw;
394;1317;1211;24;445,9979077;101;748;-84,158;-96,567;12,409;1,147448846;9,736;9,459;1;wkst;hw;507;0,026541194;9,709458806;0,250458806;0,277;wksthw;
663;1312;852;24;492,9839966;101;744;-83,723;-97,222;13,499;1,161234069;9,714;9,459;1;wkst;hw;507;0,026375007;9,687624993;0,228624993;0,255;wksthw;
716;1295;791;24;450,9545999;101;749;-84,11;-97,331;13,221;1,157187017;9,736;9,459;1;wkst;hw;507;0,026541194;9,709458806;0,250458806;0,277;wksthw;
379;921;1208;24;471,990026;101;745;-83,912;-97,932;14,02;1,167079798;9,729;9,459;1;wkst;hw;507;0,026488374;9,702511626;0,243511626;0,27;wksthw;
380;1237;1090;28;449,0894175;101;740;-84,128;-97,258;13,13;1,1560717;9,713;9,459;1;wkst;hw;507;0,02636744;9,68663256;0,22763256;0,254;wksthw;
442;1164;1272;24;475,0428888;101;750;-83,884;-96,818;12,934;1,154189118;9,734;9,459;1;wkst;hw;507;0,026526108;9,707473892;0,248473892;0,275;wksthw;
874;1322;813;20;455,0224466;101;742;-84,071;-96,812;12,741;1,151550475;9,736;9,459;1;wkst;hw;507;0,026541194;9,709458806;0,250458806;0,277;wksthw;
853;1315;766;24;483,9860246;101;746;-83,803;-96,992;13,189;1,157381001;9,731;9,459;1;wkst;hw;507;0,026503471;9,704496529;0,245496529;0,272;wksthw;
663;1336;888;20;461,9902618;101;744;-84,005;-97,036;13,031;1,155121719;9,718;9,459;1;wkst;hw;507;0,026405262;9,691594738;0,232594738;0,259;wksthw;
378;1154;930;24;459,97351;101;743;-84,024;-98,135;14,111;1,167940112;9,743;9,459;1;wkst;hw;507;0,026593961;9,716406039;0,257406039;0,284;wksthw;
919;1187;668;20;476,0283536;101;745;-83,875;-97,513;13,638;1,162599106;9,73;9,459;1;wkst;hw;507;0,026495923;9,703504077;0,244504077;0,271;wksthw;
443;1067;1209;20;445,9979077;101;749;-84,158;-97,36;13,202;1,156871599;9,731;9,459;1;wkst;hw;507;0,026503471;9,704496529;0,245496529;0,272;wksthw;
376;967;1167;24;483,09531;101;744;-83,811;-97,955;14,144;1,168760664;9,73;9,459;1;wkst;hw;507;0,026495923;9,703504077;0,244504077;0,271;wksthw;
456;1323;1066;20;450,9545999;101;743;-84,11;-96,92;12,81;1,152300559;9,719;9,459;1;wkst;hw;507;0,026412823;9,692587177;0,233587177;0,26;wksthw;
2828;4382;3056;52;1059,089887;101;747;-80,402;-86,198;5,796;1,072087759;9,795;9,802;0;hw;hw;509;0,026984278;9,768015722;-0,033984278;-0,007;hwhw;
1346;3695;4015;44;1073,081781;101;752;-80,345;-86,831;6,486;1,080726865;9,781;9,802;0;hw;hw;509;0,026879481;9,754120519;-0,047879481;-0,021;hwhw;
3744;4649;2966;52;1106,962277;101;749;-80,21;-85,349;5,139;1,064069318;9,816;9,802;0;hw;hw;509;0,027141078;9,788858922;-0,013141078;0,014;hwhw;
3773;3994;2404;48;1071,106911;101;748;-80,353;-86,267;5,914;1,073600239;9,799;9,802;0;hw;hw;509;0,027014182;9,771985818;-0,030014182;-0,003;hwhw;
3623;4536;2922;52;1101,115361;101;751;-80,233;-85,569;5,336;1,0665063;9,826;9,802;0;hw;hw;509;0,027215577;9,798784423;-0,003215577;0,024;hwhw;
2675;4439;3301;52;1070,120839;101;747;-80,357;-86,056;5,699;1,070921015;9,798;9,802;0;hw;hw;509;0,027006707;9,770993293;-0,031006707;-0,004;hwhw;
3098;4734;3576;44;1045,039777;101;749;-80,46;-85,314;4,854;1,060328113;9,788;9,802;0;hw;hw;509;0,026931906;9,761068094;-0,040931906;-0,014;hwhw;
2776;4808;3838;48;1122,103253;101;750;-80,151;-85,241;5,09;1,063505134;9,788;9,802;0;hw;hw;509;0,026931906;9,761068094;-0,040931906;-0,014;hwhw;
2823;4453;3151;52;1086,007492;101;745;-80,293;-86,059;5,766;1,071811989;9,839;9,802;0;hw;hw;509;0,027312266;9,811687734;0,009687734;0,037;hwhw;
1276;3818;4297;48;1088,009835;101;746;-80,285;-86,426;6,141;1,076490004;9,792;9,802;0;hw;hw;509;0,02696184;9,76503816;-0,03696184;-0,01;hwhw;
1824;4522;4458;44;1057,140768;101;747;-80,41;-85,426;5,016;1,062380301;9,787;9,802;0;hw;hw;509;0,02692442;9,76007558;-0,04192442;-0,015;hwhw;
3714;4744;3100;48;1124,172148;101;748;-80,143;-85,207;5,064;1,063187053;9,775;9,802;0;hw;hw;509;0,026834503;9,748165497;-0,053834503;-0,027;hwhw;
1591;4455;4528;44;1140,073422;101;747;-80,082;-85,503;5,421;1,067693115;9,788;9,802;0;hw;hw;509;0,026931906;9,761068094;-0,040931906;-0,014;hwhw;
1864;4557;4490;44;1089,012391;101;752;-80,281;-85,352;5,071;1,063165631;9,802;9,802;0;hw;hw;509;0,027036598;9,774963402;-0,027036598;0;hwhw;
1316;4281;4745;44;1122,103253;101;749;-80,151;-85,534;5,383;1,067160734;9,79;9,802;0;hw;hw;509;0,026946875;9,763053125;-0,038946875;-0,012;hwhw;
3939;4918;3086;48;1118,234331;101;745;-80,166;-84,904;4,738;1,059102363;9,79;9,802;0;hw;hw;509;0,026946875;9,763053125;-0,038946875;-0,012;hwhw;
1477;4033;4330;48;1094,039044;101;748;-80,261;-86,121;5,86;1,073011799;9,804;9,802;0;hw;hw;509;0,027051536;9,776948464;-0,025051536;0,002;hwhw;
1971;4535;4349;44;1110,025156;101;747;-80,198;-85,455;5,257;1,065550263;9,784;9,802;0;hw;hw;509;0,026901956;9,757098044;-0,044901956;-0,018;hwhw;
3779;4808;3064;44;1060,065795;101;744;-80,398;-85,125;4,727;1,058794995;9,806;9,802;0;hw;hw;509;0,027066471;9,778933529;-0,023066471;0,004;hwhw;
1255;4181;4655;48;1134,051615;101;749;-80,105;-85,727;5,622;1,070182885;9,779;9,802;0;hw;hw;509;0,026864493;9,752135507;-0,049864493;-0,023;hwhw;
2820;4735;3700;48;1090,015871;101;746;-80,277;-85,385;5,108;1,063629682;9,814;9,802;0;hw;hw;509;0,027126165;9,786873835;-0,015126165;0,012;hwhw;
3899;4882;3046;44;1077,042451;101;749;-80,329;-84,985;4,656;1,057961633;9,798;9,802;0;hw;hw;509;0,027006707;9,770993293;-0,031006707;-0,004;hwhw;
2116;4610;4354;44;1044,077703;101;752;-80,464;-85,324;4,86;1,060399682;9,79;9,802;0;hw;hw;509;0,026946875;9,763053125;-0,038946875;-0,012;hwhw;
3053;4543;3357;52;1088,009835;101;744;-80,285;-85,674;5,389;1,067123373;9,793;9,802;0;hw;hw;509;0,02696932;9,76603068;-0,03596932;-0,009;hwhw;
3444;4596;3190;48;1124,172148;101;744;-80,143;-85,475;5,332;1,066531076;9,801;9,802;0;hw;hw;509;0,027029127;9,773970873;-0,028029127;-0,001;hwhw;
1263;4014;4489;48;1040,957075;101;752;-80,477;-86,044;5,567;1,069175044;9,805;9,802;0;hw;hw;509;0,027059004;9,777940996;-0,024059004;0,003;hwhw;
707;3305;4363;44;1099,088899;101;750;-80,241;-86,989;6,748;1,084096659;9,832;9,802;0;hw;hw;509;0,027260225;9,804739775;0,002739775;0,03;hwhw;
3364;4315;2758;52;1092,025604;101;748;-80,269;-86,081;5,812;1,072406533;9,795;9,802;0;hw;hw;509;0,026984278;9,768015722;-0,033984278;-0,007;hwhw;
2886;4436;3250;48;1112,071783;101;747;-80,19;-85,963;5,773;1,07199152;9,807;9,802;0;hw;hw;509;0,027073936;9,779926064;-0,022073936;0,005;hwhw;
3618;3932;2420;48;1081,017741;101;751;-80,313;-86,459;6,146;1,076525594;9,816;9,802;0;hw;hw;509;0,027141078;9,788858922;-0,013141078;0,014;hwhw;
2217;4529;4047;48;1054,952295;101;746;-80,419;-85,614;5,195;1,064599162;9,806;9,802;0;hw;hw;509;0,027066471;9,778933529;-0,023066471;0,004;hwhw;
2378;4337;3579;44;1111,047998;101;744;-80,194;-86,112;5,918;1,073796045;9,814;9,802;0;hw;hw;509;0,027126165;9,786873835;-0,015126165;0,012;hwhw;
3310;4108;2715;48;1092,025604;101;745;-80,269;-86,36;6,091;1,075882346;9,807;9,802;0;hw;hw;509;0,027073936;9,779926064;-0,022073936;0,005;hwhw;
2837;4120;3121;44;1091,020275;101;745;-80,273;-86,415;6,142;1,076513896;9,831;9,802;0;hw;hw;509;0,027252787;9,803747213;0,001747213;0,029;hwhw;
1382;4152;4574;48;1137,189448;101;751;-80,093;-85,798;5,705;1,071229695;9,804;9,802;0;hw;hw;509;0,027051536;9,776948464;-0,025051536;0,002;hwhw;
1281;4030;4446;40;1090,015871;101;749;-80,277;-86,068;5,791;1,072137723;9,807;9,802;0;hw;hw;509;0,027073936;9,779926064;-0,022073936;0,005;hwhw;
3241;4278;2792;48;1095,047155;101;747;-80,257;-86,191;5,934;1,073937476;9,826;9,802;0;hw;hw;509;0,027215577;9,798784423;-0,003215577;0,024;hwhw;
2198;4170;3521;52;1076,050915;101;749;-80,333;-86,433;6,1;1,075933925;9,797;9,802;0;hw;hw;509;0,026999232;9,770000768;-0,031999232;-0,005;hwhw;
2109;4520;4231;52;1131,182874;101;744;-80,116;-85,514;5,398;1,067377303;9,806;9,802;0;hw;hw;509;0,027066471;9,778933529;-0,023066471;0,004;hwhw;
3008;4662;3472;44;1135,096596;101;750;-80,101;-85,508;5,407;1,067502278;9,808;9,802;0;hw;hw;509;0,027081401;9,780918599;-0,021081401;0,006;hwhw;
3045;4291;3027;48;1092,025604;101;745;-80,269;-86,162;5,893;1,07341564;9,801;9,802;0;hw;hw;509;0,027029127;9,773970873;-0,028029127;-0,001;hwhw;
2605;4660;3912;48;1122,103253;101;745;-80,151;-85,411;5,26;1,065626131;9,831;9,802;0;hw;hw;509;0,027252787;9,803747213;0,001747213;0,029;hwhw;
233;1094;731;28;875,0499036;101;747;-81,231;-99,308;18,077;1,222538194;6,159;5,955;1;esl;hw;510;-0,009340959;6,168340959;0,213340959;0,204;eslhw;
1361;848;698;32;972,148972;101;741;-80,774;-96,971;16,197;1,200522445;6,167;5,955;1;esl;hw;510;-0,009235351;6,176235351;0,221235351;0,212;eslhw;
1486;959;1227;20;772,0275905;101;750;-81,775;-95,167;13,392;1,163766432;6,173;5,955;1;esl;hw;510;-0,00915624;6,18215624;0,22715624;0,218;eslhw;
1346;1059;1321;24;767,0661556;101;746;-81,803;-95,125;13,322;1,162854663;6,173;5,955;1;esl;hw;510;-0,00915624;6,18215624;0,22715624;0,218;eslhw;
1752;1109;917;28;975,0633242;101;744;-80,761;-94,716;13,955;1,172793799;6,256;5,955;1;esl;hw;510;-0,008070173;6,264070173;0,309070173;0,301;eslhw;
1934;1399;1354;24;823,0625119;101;743;-81,497;-93,057;11,56;1,141845712;6,19;5,955;1;esl;hw;510;-0,008932534;6,198932534;0,243932534;0,235;eslhw;
1400;1257;1417;20;433,0447933;101;747;-84,286;-94,385;10,099;1,119818238;6,159;5,955;1;esl;hw;510;-0,009340959;6,168340959;0,213340959;0,204;eslhw;
1404;1892;1578;24;422,0197941;101;743;-84,398;-92,773;8,375;1,099232209;6,256;5,955;1;esl;hw;510;-0,008070173;6,264070173;0,309070173;0,301;eslhw;
1220;1478;1279;20;451,9941576;101;749;-84,1;-94,576;10,476;1,124565993;6,197;5,955;1;esl;hw;510;-0,008840609;6,205840609;0,250840609;0,242;eslhw;
1087;1723;1260;20;378,9944248;101;749;-84,865;-94,238;9,373;1,110446002;6,167;5,955;1;esl;hw;510;-0,009235351;6,176235351;0,221235351;0,212;eslhw;
1849;942;1688;20;423,967749;101;746;-84,378;-93,28;8,902;1,105501434;6,197;5,955;1;esl;hw;510;-0,008840609;6,205840609;0,250840609;0,242;eslhw;
1282;1437;1392;20;443,0296793;101;743;-84,187;-94,308;10,121;1,120220462;6,184;5,955;1;esl;hw;510;-0,009011415;6,193011415;0,238011415;0,229;eslhw;
915;1593;1213;24;443,9487334;101;749;-84,178;-94,972;10,794;1,128228278;6,183;5,955;1;esl;hw;510;-0,009024569;6,192024569;0,237024569;0,228;eslhw;
912;1674;1206;20;443,9487334;101;745;-84,178;-94,76;10,582;1,125709805;6,19;5,955;1;esl;hw;510;-0,008932534;6,198932534;0,243932534;0,235;eslhw;
